time,velocity,long_creepage,yaw_angle,wear_number,lateral_displacement,lateral_creepage,spin_creepage,yaw_angle_pos,contact_angle,long_creep_force,lateral_creep_force
12.57,8.32445,-0.000112036,0.00642864,0.868787,-0.00040052,0.000291131,0.163353,0.000476586,0.0506933,-1029.92,2021.15
44.9,13.8911,0.000370138,-0.00697177,32.0965,0.000836822,0.00132681,1.00819,-0.00104702,0.319529,-6180.02,4612.63
46.09,8.33467,4.46638e-05,-0.00600881,0.158617,0.000403258,-0.000220479,0.133758,0.000908348,0.0417439,836.039,69.8356
59.89,5.53787,-0.000399619,-0.00797315,150.885,-0.00149909,0.0277479,0.929126,-0.0250264,0.289518,2382.32,3963.37
4.18,13.8441,-0.000111693,-0.00150661,0.0655793,0.00076077,4.48367e-05,0.151559,0.000612762,0.0470242,188.0,1287.0
14.08,8.33377,0.00045835,-0.00760343,4.41422,0.000401563,-0.00128128,0.291829,0.00180046,0.0913017,-3.582,-3445.17
30.97,8.31897,0.00121823,-0.00491146,6.38036,0.00338012,5.41815e-05,0.0752782,-0.00169367,0.0242477,5066.84,668.206
44.82,5.5438,0.000513782,-0.00447849,1.73394,0.00166631,0.000527611,0.1703,0.00217956,0.0527873,-816.983,2959.49
26.35,8.33299,-0.000881894,0.00477025,11.3449,-0.00137183,0.000862377,0.681303,0.00142892,0.213342,-3938.64,5044.03
26.47,5.54696,-0.000144629,-0.00115364,0.151605,-0.000123917,-9.09735e-05,0.149824,-0.00112242,0.0464661,630.828,668.465
82.82,5.549,0.000270862,0.00414121,9.29168,-0.000858994,-0.000439811,0.101211,-0.000993535,0.0320745,6143.92,-872.161
27.71,8.33548,0.000574112,-0.00440475,0.527487,0.000625587,-0.000381618,0.136661,0.000182736,0.0423179,1184.95,-602.07
16.68,13.8877,-0.003699,0.00742765,22.8765,-0.00556411,0.000644606,0.720385,-0.000754426,0.225851,-6877.32,5746.9
33.26,8.32138,0.000327895,-0.00860854,19.3017,0.0031763,-0.00146894,0.0143062,-0.00164333,0.00552105,6828.04,-4579.57
46.5,13.8991,0.000211021,-0.00517325,1.40804,0.00159496,0.000289274,0.12136,-0.00108091,0.037694,1912.99,2062.61
18.96,8.34323,-6.89323e-05,-0.00631472,1.48258,0.0009579,-0.000319361,0.691885,-0.00203604,0.218442,654.026,4268.98
13.43,8.33105,-7.82289e-05,-0.00186539,11.5431,-0.000629796,-0.000483197,0.165524,-0.00414645,0.0521978,5727.92,-409.52
34.84,13.883,1.58254e-05,-0.00429278,1.06691,0.000718468,0.000205089,0.0827194,0.00290255,0.0255567,-1962.56,1418.69
34.14,13.8843,-0.00145037,0.00748788,42.9728,-0.00140722,-0.00388735,0.011303,0.00234317,0.00535689,5135.62,-8347.81
41.06,13.8946,0.000101094,-0.00213366,0.982018,6.12486e-05,-0.000343074,0.0778681,-0.0012563,0.0242798,1962.1,-1127.49
69.91,5.55358,-0.00167523,0.0122138,11.5651,-0.00356882,-0.000421741,0.0162712,-0.000909883,0.00581959,6636.33,-1325.77
42.65,8.32438,-0.000651033,0.00150641,0.633647,-0.00235209,-6.39332e-05,0.144514,0.00192479,0.0447045,-1658.92,869.066
38.91,5.55836,0.00655082,0.0400327,11.7345,-0.00495327,-0.000655778,0.0280005,-0.00111142,0.00950137,6864.35,-2260.61
13.94,8.33345,-3.27871e-05,-0.00211455,2.07811,-0.000637601,-0.000407638,0.737009,-4.33568e-05,0.231197,-935.541,4517.61
1.09,17.5684,-0.00852963,0.000291232,0.0220881,-0.000130683,2.13875e-05,0.145931,0.000127805,0.0453183,-80.2333,957.489
15.2,8.33506,9.88868e-05,-0.00124315,0.481695,0.00110927,-1.54729e-05,0.0150627,-3.92978e-06,0.00479019,1526.36,39.72
90.17,5.55686,0.00120313,-0.00731498,5.46407,0.00208319,0.000381574,0.699881,-0.000730185,0.219243,-3088.84,5717.56
47.44,8.32916,0.000746408,-0.00498846,0.199887,0.0019996,-0.000211142,0.207243,0.000113639,0.0642691,-390.659,805.787
16.88,8.33136,-0.000252317,-0.000182993,0.632,-0.000274242,0.000138721,0.176011,-8.95952e-05,0.0544723,-1283.75,1884.49
14.81,13.9006,-0.00273704,-0.00221628,74.5954,-0.00388325,0.00490092,1.53335,-0.000857178,0.499773,-6153.76,8996.96
1.55,7.49211,0.00357046,-7.95996e-05,0.00926721,-7.114e-05,-6.67732e-06,0.155984,2.63609e-06,0.0484049,-102.79,1015.06
13.54,8.33035,-0.000215668,0.000329457,0.550146,-0.00105734,0.000105752,0.861207,-0.00344419,0.271765,-326.556,4807.19
14.02,5.55062,0.000212533,-0.00216832,4.24519,0.00150902,0.000312885,0.188953,0.00237375,0.0586635,-3675.59,2361.33
34.14,8.32789,0.000119567,-0.0105664,0.164511,0.00118713,-0.000260486,0.116986,0.00370983,0.0362257,-737.859,-295.26
25.56,5.55262,-9.24211e-05,-0.00234849,0.0306754,0.00110707,-2.09624e-05,0.178824,0.000467525,0.0555536,-157.711,1199.43
37.32,8.33976,-0.000928649,0.0120158,1.0704,-0.00634522,0.000525141,0.166741,-0.00308547,0.0516974,-304.919,1973.41
85.25,5.54722,0.00098091,-0.00506475,1.65544,0.00180279,9.69464e-05,0.174501,0.00110111,0.0541614,-2496.25,1600.09
46.81,13.89,-0.000762172,0.00579654,2.72332,-0.00123762,-0.000575524,0.041642,0.00341847,0.0139766,2786.4,-2450.93
43.51,13.8789,-0.000554796,0.00437967,4.40922,-0.0010546,-0.000695859,0.104989,0.00141203,0.0334062,3675.53,-1989.11
74.21,5.54744,0.00145898,-0.0083767,19.3008,0.00307286,0.000572978,0.70104,0.00170815,0.219613,-6385.48,5313.42
8.11,13.9016,-0.000203066,-0.0154186,1.17436,-0.000867438,2.88017e-05,0.219273,-0.000504723,0.0680079,-2419.73,2284.46
30.37,5.54307,0.000708191,-0.00013884,4.73843,8.21178e-05,-0.000344362,0.110626,-0.0017846,0.0352039,4505.41,-514.075
10.16,13.8945,-0.00296951,2.3977e-05,18.4006,-0.0036655,0.00079122,0.665999,-0.000198732,0.208276,-5622.48,4541.36
15.6,8.32801,-0.000178933,-0.00340925,3.06219,0.0012339,-0.000763359,0.103914,-0.000374384,0.0321591,2249.52,-2870.31
2.35,5.58432,-0.000469179,1.27851e-05,0.0174535,-3.26653e-06,-1.7393e-05,0.154136,2.27536e-06,0.0478528,16.5812,999.861
36.53,8.32156,0.00116356,-0.011791,0.821345,0.00319078,-0.000277364,0.314117,0.0024375,0.0973428,-1016.42,2232.67
76.66,5.55233,-0.00214794,0.0095725,2.61846,-0.00247736,-0.000123206,0.125852,-0.00247725,0.0390731,3300.89,418.979
53.84,5.55967,-0.0140597,-0.000677729,281.104,0.00541347,-0.0393156,-0.0145484,0.0385799,0.00685049,-1800.76,-6748.39
67.14,5.54732,-0.000718469,0.0012374,0.702059,-0.000234222,-8.76904e-05,0.109467,-0.00175492,0.0340082,1826.4,460.493
32.26,5.55514,-0.00153965,-0.0185553,168.026,-0.0022761,0.0269136,0.931454,-0.0261883,0.289828,2692.95,4629.45
39.52,5.55519,-0.00298221,-0.00905346,7.09153,0.000922228,8.64932e-05,0.366308,0.00143367,0.113886,-4743.46,3097.81
31.42,13.8977,-0.00196193,0.000735489,28.1609,-0.00222118,0.000852594,0.831097,0.00104573,0.261751,-7254.43,7067.77
59.74,5.54106,-0.000398343,7.68943e-06,139.708,-0.00145111,0.0252777,0.938622,-0.0246207,0.293149,2395.01,4085.51
47.15,13.8972,-0.000601943,0.00369481,3.00934,-0.000658696,0.000216166,0.783627,-0.00520349,0.246313,-2283.09,5642.91
56.91,5.56067,-0.00352069,-0.00614381,23.3812,0.00595264,-0.0028025,0.0092025,0.00157332,0.00444049,4210.14,-5480.41
29.03,8.33791,0.000220636,-0.00106317,1.51388,0.00183597,0.000248563,0.707087,0.000277694,0.222368,539.019,5720.0
36.64,13.8911,0.00065301,-0.00563621,48.111,0.000507213,0.000846846,0.946562,0.000762959,0.299325,-6008.32,1746.24
5.74,13.7058,-0.000693162,0.00274351,0.0100435,-0.00137587,-0.000241021,0.133161,-0.00109004,0.0412372,142.914,26.0059
31.6,13.883,-0.00215999,0.00183194,14.5249,-0.00305617,0.000251408,0.699252,0.00391116,0.219205,-6630.99,6718.39
34.85,13.8831,-7.02982e-06,-0.0045468,0.735586,0.000749237,0.000224005,0.0450948,0.00292934,0.0139337,-1551.45,1271.07
4.11,5.52534,-0.00016063,-1.35953e-05,0.117159,-3.95265e-05,6.54766e-05,0.164125,7.08226e-05,0.0509782,-332.543,1392.22
49.61,5.55874,-0.0162461,-0.00104247,223.78,0.00442666,-0.0431095,0.0364517,0.0420125,0.0238503,-2169.52,-4309.07
41.52,5.54971,-0.00133678,0.0093782,0.0193471,-0.00231007,-8.35212e-06,0.141287,0.00116012,0.0438577,224.007,937.599
26.23,5.54529,-3.56554e-05,0.00167195,0.303302,-0.000601682,-6.11922e-06,0.142091,-0.00109464,0.0441642,1126.96,926.671
37.52,8.33771,6.33766e-05,0.000325575,0.307639,-0.0033671,0.000142852,0.161789,-0.00213032,0.0499911,-493.859,1768.93
42.45,13.9064,-0.00110298,0.00857941,15.3039,-0.00141291,0.000505523,0.0241892,-0.00328407,0.00832032,7377.59,1730.71
45.79,13.8925,-0.00075807,-0.000591985,7.58622,0.000856302,0.000739566,0.816931,-0.00237236,0.257051,-2785.83,5328.32
42.59,13.8874,-0.000857179,0.00287089,14.7982,-0.000914514,-0.000266515,1.63672,0.00187096,0.535173,-4049.82,4085.12
11.01,13.8944,-0.00399919,0.00422935,252.01,-0.00497154,0.0242253,2.87984,-0.00925452,1.15084,-4799.71,7020.47
90.14,5.55687,0.00122061,-0.00833031,2.73984,0.00231825,0.000213482,0.66036,-0.00114708,0.206564,-2157.78,5385.66
4.41,14.1896,4.27291e-05,-0.00118126,0.0735482,0.000512727,-0.000108169,0.140686,0.000553539,0.0436902,189.959,610.442
21.49,8.35029,-7.10302e-05,-0.00708264,0.856648,0.00590032,-0.000257089,0.143408,-0.00350282,0.0443501,1818.89,-59.1627
20.57,13.8957,-0.00448809,0.00231891,24.62,-0.00385964,0.00129561,0.0357985,-0.00831946,0.0113695,5073.26,1196.77
58.44,5.56328,-0.00233646,0.0165204,0.510252,-0.003437,-0.000463509,0.140332,0.000118181,0.0435784,651.883,-896.732
18.05,13.8717,-0.00267629,-0.00515535,0.0919644,-0.00403416,3.13454e-05,0.243194,-0.00248465,0.0752693,-184.392,2739.64
1.2,5.83082,-0.00580449,0.000160424,0.0836523,-1.87962e-05,2.20624e-06,0.154651,1.6314e-06,0.0480096,-591.264,1071.94
38.01,8.32494,0.00154168,-0.0137738,1.03378,0.00128952,-0.000563108,0.156386,0.00403148,0.0485683,-1328.3,-1218.82
17.5,8.32505,3.73995e-05,0.00114013,0.10226,-0.000750622,4.97207e-06,0.116308,0.000936774,0.0359233,-698.796,938.187
34.42,8.31526,-0.00271747,-0.00373268,10.0058,-0.000408875,-0.00103506,0.0519817,0.00125684,0.0168239,5553.23,-3938.59
38.51,8.33242,-0.00108856,0.0171045,0.862065,-0.00520984,0.000214361,0.706147,-0.00467223,0.22169,-73.0563,4011.77
70.52,5.54788,-0.00026003,-0.00835576,0.154907,0.00221565,-9.09233e-05,0.246417,-0.00261364,0.0764846,44.6382,1699.13
30.64,13.8856,-0.00253067,-0.00192539,54.1795,-0.00578794,0.00400049,1.2845,-0.00361564,0.412499,-5560.89,8080.73
44.36,5.53441,0.000114375,-0.0037293,0.871275,0.00144132,0.000287478,0.224003,-0.000528622,0.0695161,-629.763,2700.84
12.79,5.54799,0.000359192,-0.00430622,0.0974829,0.000935542,1.02652e-05,0.144927,-0.000954054,0.0450178,620.321,1087.15
41.13,13.8946,0.000127823,-0.0018902,0.720925,0.000270213,-0.000230526,0.0560878,-0.00169615,0.0175155,1857.49,-744.031
11.08,5.54531,0.000733347,-0.000959076,0.276117,0.000637297,0.00014142,0.13411,0.00104893,0.041611,-523.131,1516.08
1.24,5.79178,-0.00434471,0.000121042,0.00863672,-2.00934e-05,-7.59108e-06,0.154846,-7.58358e-08,0.0480534,-63.7297,1012.55
7.15,13.8566,-0.00247141,-0.00011441,3.25301,-0.00182875,0.000437836,0.112452,0.00111198,0.0349522,-3020.6,2475.94
28.28,13.8805,-0.00506279,0.010491,33.829,-0.00429729,0.00155988,0.87346,-0.00296335,0.275443,-4684.52,2081.83
30.67,8.3268,0.000469722,-0.00872058,0.987691,0.00363642,-5.5256e-05,0.113542,0.00233817,0.0353166,-2174.14,687.836
65.69,5.55223,0.0002786,-0.00851722,0.288576,0.00264203,3.24971e-05,0.2678,-0.00133515,0.0830972,-956.591,2260.84
31.63,13.8825,-0.00226922,0.00189816,5.54072,-0.00332852,5.44134e-05,0.293817,0.00439171,0.0908441,-5187.66,3453.28
67.17,5.54747,-0.000662005,0.000575051,0.600371,-1.90545e-05,-9.00332e-05,0.111928,-0.00177239,0.0347576,1656.59,452.458
69.7,5.55279,-2.75214e-05,0.00710101,0.59395,-0.00184801,0.000205019,0.0335097,0.00261522,0.0113751,1415.57,1357.34
15.33,13.8985,-0.00455566,0.00103763,4.56821,-0.004634,0.00110031,0.0815361,-0.00585943,0.0252991,1409.67,3651.16
19.97,5.55314,0.00107025,-0.00952159,5.8708,0.00412609,0.000349373,0.189809,0.00242666,0.0592921,-4321.67,2439.96
73.98,5.5483,0.000987964,-0.0117861,1.55828,0.00345259,0.00011976,0.693532,-0.00191472,0.217076,-1697.84,5603.45
26.86,13.8852,-0.00456118,0.0128065,26.4906,-0.00498698,0.000542121,0.980044,-0.00104791,0.310153,-7037.24,5891.44
34.97,13.8924,-0.000409911,-0.00796149,11.1522,0.00113283,-0.000514577,0.022341,0.000963708,0.00780611,6054.45,-1510.86
4.26,8.37007,-0.000137864,5.26655e-05,0.00896358,-3.07733e-05,-6.63982e-06,0.153943,-3.77668e-05,0.0477838,95.114,1036.98
54.25,5.58938,-0.0128346,-0.00145808,191.823,0.0052728,-0.0256109,0.0444627,0.0249362,0.0203448,-1053.77,-7360.44
0.67,18.5388,-0.00537879,0.000228061,0.362423,-2.37288e-06,4.04616e-05,0.170096,3.28419e-05,0.0528067,1145.53,1342.83
18.03,5.54998,-0.00164005,0.00408551,1.5153,-0.00035944,-0.000146537,0.154366,-0.00149988,0.0479357,2426.87,492.522
26.47,13.8947,-0.00105017,-0.013606,3.05397,-0.00280566,0.000806659,0.154202,-0.000649392,0.047761,-1185.46,3244.43
37.8,5.55123,0.0362962,0.0332702,160.665,-0.00622551,0.0233675,0.9623,-0.022565,0.300285,3063.19,4943.86
47.25,13.8902,-0.000290106,0.00112922,51.8564,2.76381e-05,0.00157036,0.90534,-0.00106498,0.285805,-6951.28,3296.54
6.36,13.989,0.000109868,-0.00448921,62.8952,-0.000356878,0.00436699,1.73021,-0.00339285,0.572097,-5636.19,5520.98
16.33,8.33506,0.000557394,-0.00164943,0.510578,0.00268483,0.000258679,0.169293,-0.0012362,0.0528359,338.226,1852.6
9.63,13.888,-0.00413783,0.00730561,5.80346,-0.00428628,0.000638035,0.260828,-0.00183998,0.0808326,-3473.77,4144.12
11.77,5.55208,-0.000770169,-0.000249028,0.126353,-0.000244081,-9.19607e-05,0.125026,0.0009359,0.0388551,610.116,540.558
38.93,13.8835,-0.00282817,0.0132743,36.2342,-0.00123923,0.00191861,0.74221,0.00033111,0.232983,-5776.76,3717.68
30.35,13.881,-0.00308439,0.00631261,1.40034,-0.00679449,0.000335368,0.136827,-0.000926749,0.0423002,-1629.15,2365.45
37.74,5.55507,0.0390075,0.0286196,159.105,-0.00626564,0.0244556,0.949102,-0.0235766,0.295887,2900.26,4663.82
71.31,5.55073,-0.000495271,0.00804243,0.238183,-0.00176803,0.000153801,0.0983388,0.0021404,0.0306692,-67.1998,1543.29
59.25,5.55439,0.000810251,-0.00265646,0.346529,0.00159617,0.000174084,0.171906,-0.0013604,0.0533153,-148.143,1961.97
19.5,5.54735,-0.000581607,0.000351727,0.775298,0.000652293,-0.00016483,0.324767,-0.00288552,0.100906,1257.41,2286.14
42.98,5.54959,0.00061668,-0.00406349,10.0714,0.00100544,0.000228709,0.661705,0.00166644,0.207057,-5030.42,5342.18
38.8,8.33047,-0.000738593,0.00366292,33.7603,-0.00195758,0.00202204,0.796461,-3.50035e-06,0.250444,-5357.96,3955.78
62.72,5.54366,-0.00258902,-0.00508047,5.12806,0.00022619,0.000326754,0.720257,-0.000672132,0.225842,-3112.7,5698.88
19.39,5.54665,-0.000856897,0.00398617,2.20593,-0.000443793,-0.000150691,0.141311,-0.00293847,0.0438738,2988.41,420.183
21.86,5.55587,-0.00124445,0.00704682,0.133442,-0.00201262,-5.09904e-05,0.125585,0.000929913,0.0390239,675.301,687.878
21.09,13.89,-0.00301204,-0.00236504,18.1345,-0.00331116,0.000594013,1.14736,0.00307862,0.36682,-5840.51,10032.7
46.97,13.8959,-0.00097084,0.00742194,19.8131,-0.00159137,-0.00187678,0.0551623,-0.00391995,0.0182058,5896.46,-6172.83
15.18,5.55029,0.00025843,-0.0047502,0.0280062,0.000766496,1.6113e-05,0.125996,0.000633754,0.0391577,-234.602,1007.93
23.11,5.54706,0.000493725,-0.00670611,16.6779,0.00177379,0.000779412,0.780482,-1.47467e-05,0.245382,-5220.87,5856.16
60.65,5.55462,0.0123931,-0.0246208,144.698,-0.00590119,0.0229915,0.965039,-0.0223112,0.300785,3034.71,3869.45
41.66,13.9004,-0.00060135,-8.56621e-05,0.811998,0.000551059,0.000361398,0.0174001,0.00337454,0.00565646,-964.899,1758.74
0.42,14.0011,-0.000718857,3.13642e-05,0.319332,-2.41693e-08,-0.000177747,0.158123,-0.000124465,0.0490821,1065.49,567.581
38.87,13.8825,-0.00296489,0.0152986,44.6556,-0.00165344,0.00168977,0.836842,-0.00129417,0.263536,-6081.16,3045.3
59.79,5.54038,-0.000416407,-0.00200956,146.613,-0.00150147,0.0260368,0.935916,-0.024797,0.291595,2512.47,4014.2
0.33,7.44153,-0.000197605,6.40291e-06,0.0225191,-1.22702e-08,-1.56753e-05,0.154316,-1.31625e-05,0.0479198,-147.092,1146.84
35.19,8.33669,0.00145367,-0.0118801,1.50841,0.00190213,-0.00011473,0.763912,0.000753725,0.240849,-1743.14,5683.21
38.68,13.8957,-0.00203641,0.00912712,0.363155,-0.0013521,-0.000231725,0.172336,-0.00637079,0.053369,1131.44,235.32
25.11,13.8811,-0.00461152,0.0110063,15.6137,-0.00621818,0.000696088,0.480792,0.00122956,0.149564,-5731.15,4988.8
28.91,13.8773,-0.00387205,-0.0120788,27.7998,-0.00362007,0.00169977,0.692787,-0.00126738,0.216975,-5689.44,4716.53
22.79,13.889,-0.00611858,0.0110658,3.91759,-0.00449266,0.000638756,0.69928,-0.00611852,0.219018,-851.722,5700.22
68.95,5.54732,-0.000352845,-0.00693587,0.0725712,0.00161514,-4.96812e-05,0.20834,-0.00213311,0.0645764,-22.5144,1458.66
26.99,8.32878,-0.00069029,0.0054024,0.841496,-0.00151477,-0.000175858,0.692765,0.00116766,0.218358,164.941,4740.24
46.87,8.32964,-0.000995448,0.00769372,0.273243,-0.00110122,0.000159511,0.160346,-0.000433635,0.0498333,-388.692,1453.62
11.54,8.33657,0.000293069,0.000133803,0.401507,0.00051561,-7.11047e-05,0.704742,-0.00143664,0.222159,-289.11,5314.17
96.61,5.55006,-9.69509e-05,4.01954e-05,0.0675964,-0.000212333,-4.36755e-05,0.142459,-5.28234e-05,0.0442536,375.474,823.436
80.33,5.5494,0.000252129,-0.00898284,0.0824653,0.00215328,9.51658e-06,0.114928,-0.00366875,0.0356293,601.996,910.197
16.31,8.33434,0.000556791,-0.00168293,0.707024,0.00275453,0.000341815,0.168334,-0.00109401,0.0525361,87.1013,2062.21
64.19,5.55353,0.000806209,-0.0094597,8.59111,0.00242972,0.000585427,0.743956,-0.000282659,0.233437,-3676.04,6038.37
56.61,5.56379,-0.00207488,0.000423498,84.0573,0.00567253,-0.0151984,5.93802e-05,0.0147622,0.00437467,-668.914,-5457.25
73.62,5.55188,-0.00131999,0.000287026,0.865963,2.01227e-05,-0.000176312,0.104744,-0.00214949,0.0326667,2098.11,39.1527
24.89,8.32227,-0.00421319,-0.000932361,2.75526,-0.00166675,-6.52704e-05,0.0210684,-0.00293521,0.00684748,3214.9,-97.8845
18.55,8.31885,-0.000160208,0.00238638,3.64292,-0.00231994,-0.000694489,0.127358,-0.00191098,0.0394045,3379.18,-2064.9
34.28,8.31879,-0.000766214,-0.0117199,1.27676,0.00141349,-0.000495227,0.0721743,0.00372881,0.0224646,1215.22,-2148.68
46.17,8.33502,0.000502018,-0.0108983,2.14241,0.00215317,-0.000551966,0.128417,0.000288161,0.0401189,2605.0,-1356.52
37.85,13.9013,-0.00166099,0.00285351,100.392,0.000646843,0.00781381,2.2159,-0.0033997,0.769665,-5697.44,5387.87
27.04,5.55713,0.000276966,-0.00142301,8.97257,0.000824099,0.000326628,0.406783,0.00173267,0.126581,-4689.98,3409.71
14.2,13.8916,-0.00402673,0.00496834,65.3626,-0.00443112,0.00341834,1.43698,-0.00106332,0.465285,-6817.57,4615.62
68.8,5.54713,-0.00120663,0.000256202,0.314902,-0.000266742,-8.03724e-06,0.154872,-0.00234596,0.0480307,1148.61,1045.87
47.45,5.55973,-0.00822529,0.0281564,213.416,0.00416116,-0.0432013,-0.0169704,0.0420478,0.00745732,-2147.62,-3992.37
52.41,5.57825,-0.0212375,0.00496644,246.171,0.00538013,-0.045414,-0.0256119,0.0427879,0.00431376,-2120.09,-4533.09
27.55,5.54889,-0.000155124,0.00386353,3.64788,-0.00128012,-0.000251317,0.132231,-0.000407591,0.0417826,3708.8,-26.0627
5.78,13.7194,-0.000802253,0.00361466,0.175559,-0.00173281,-0.000127654,0.164427,-0.00122008,0.0509499,-583.542,843.792
32.15,8.31928,0.000142388,0.00135252,0.917384,0.00116057,0.000357198,0.0544148,0.00191711,0.0169721,-867.776,2195.21
8.4,8.34042,0.000248839,-0.00810758,3.63707,0.0021455,-0.000146827,0.132201,-0.00225356,0.0410897,3806.39,348.754
12.47,8.32416,0.000288448,0.00319323,1.66697,0.000109432,0.000498083,0.111813,0.000415444,0.0347286,-1263.13,2580.93
54.6,5.56775,-0.00910526,-0.0201334,99.5079,0.00547602,-0.0221567,-0.00968961,0.0209491,0.00382301,-1882.82,-3629.99
11.83,5.55262,-0.000510621,-0.00175475,0.333733,-2.68934e-05,-0.000108936,0.124128,0.000739879,0.0390039,1166.56,461.35
12.15,5.55451,0.000374783,-0.00228584,1.25671,0.000295882,-0.00012881,0.177733,-0.00124,0.0551773,2254.3,776.042
38.82,8.33052,-0.00061892,0.00183854,32.399,-0.00155021,0.00193302,0.785086,0.000355814,0.246792,-5405.12,4139.12
87.09,5.54429,0.000491408,-0.0049627,16.9996,0.00242527,0.000754303,0.818365,-0.00021439,0.257417,-5189.28,5637.85
41.79,5.55029,-0.000983501,-0.000428404,4.13603,-0.000863844,-0.000290048,0.113013,-0.000578602,0.0357153,4155.51,-291.557
26.94,5.55626,0.000227951,-0.00258143,6.03309,0.000962288,0.000340072,0.692416,0.000730062,0.216952,-3502.67,5862.39
38.42,13.8965,2.52372e-05,-0.00481534,20.3494,0.000273994,-0.00152278,0.0154322,-0.00208407,0.00554803,6670.5,-4363.97
66.17,5.55254,0.000775016,-0.001961,3.72742,0.000876234,8.99002e-05,0.289958,0.00179213,0.0900468,-3774.05,2768.42
11.8,13.8886,-0.00290308,-0.00752254,51.0347,-0.00173716,0.00226575,1.15899,-0.000268853,0.36963,-6611.55,3769.08
45.91,5.5531,0.000181658,0.000244194,119.929,0.000338422,-0.02274,0.0603033,0.0234194,0.0248003,-181.666,-5268.79
1.78,11.0539,0.00155839,5.73858e-05,0.151276,-0.000272143,6.63025e-05,0.170037,0.000201851,0.0527406,-485.404,1457.5
37.46,5.57447,0.0436319,0.00643423,159.824,-0.00585702,0.0253747,0.936322,-0.0239253,0.29195,2754.05,4616.61
55.32,5.53626,-0.00592532,-0.00704041,166.297,0.0055064,-0.0248281,0.00127175,0.024649,0.00616044,-1001.71,-6559.18
79.43,5.54923,-0.000489744,0.0060796,0.00912922,-0.00198296,-1.16172e-05,0.107242,0.00263448,0.0337997,-3.77785,785.599
46.97,8.32922,-0.000633338,0.00416376,0.448083,-0.000171915,0.000225844,0.163645,-0.000548308,0.0508237,-504.211,1667.7
24.1,13.8914,-0.00592466,0.0186717,47.0091,-0.00554946,0.00261859,1.10243,-0.00169732,0.35087,-6726.41,6599.98
63.88,5.56138,-0.0011525,0.00426376,0.136619,-0.00152676,3.9242e-05,0.120361,-0.00175551,0.0374058,670.9,1066.52
6.83,5.55453,0.00115194,-0.00509619,0.503646,0.00171363,-0.000277728,0.117436,-0.000736773,0.0364859,1419.01,-328.392
10.87,8.32126,-0.000946809,0.00571892,3.65863,-0.00137773,0.000118016,0.183578,0.00278061,0.0570908,-3699.72,1697.76
67.51,5.55045,0.000335091,-0.00682305,0.789268,0.00203305,6.51331e-05,0.692967,-0.000921616,0.216994,-1194.28,5721.95
73.02,5.55202,-0.00061239,0.00764504,1.46284,-0.00271125,-2.61591e-05,0.0247028,0.00155093,0.00868907,2933.3,78.6368
38.06,8.3251,0.00140541,-0.0109585,0.232969,0.000720642,-0.000382142,0.139593,0.00383376,0.0440023,-10.8159,-609.58
7.66,13.8539,-0.00243599,0.00803433,41.833,-0.00363171,0.00160872,1.15988,-0.000184205,0.370277,-7273.2,5853.95
